IDGr    IDsgr    NGW    Ms    SFR    Zmet
719	0	112.0	67108728.0	0.001210646	0.018796088
542	0	10.0	3781501.8	0.0	0.0
13	4	64.0	28205026.0	0.007700983	0.010803841
13	6	161.0	80313664.0	0.0	0.0
34	1	4676.0	6334857200.0	1.1805305	0.024358785
34	2	521.0	400678400.0	0.0046254448	0.029131483
19	1	1359.0	932125440.0	0.4495	0.008180319
19	2	228.0	113456192.0	0.0014734308	0.03317603
620	0	124.0	47777380.0	0.007832493	0.009470609
17	1	2220.0	2836647420.0	0.13989982	0.0318996
23	1	1373.0	1052186180.0	0.10443092	0.019413657
23	3	433.0	114570000.0	0.06013058	0.004590002
23	2	659.0	397179552.0	0.0122955805	0.017274383
23	4	48.0	22629188.0	0.00100468	0.011633471
20	1	2744.0	3664635390.0	0.2981734	0.022432417
626	0	135.0	88654344.0	0.010902486	0.013489309
20	2	229.0	40239024.0	0.010974054	0.0037222118
20	5	140.0	48688852.0	0.009423702	0.0060277483
20	3	196.0	96994080.0	0.0	0.0
18	1	3059.0	3439781120.0	0.56109977	0.023536095
607	0	93.0	37639872.0	0.003935709	0.015252226
18	2	474.0	286268928.0	0.007439088	0.032479372
24	1	2028.0	2283819260.0	0.06803208	0.046401475
24	2	551.0	348842688.0	0.04787551	0.016796898
24	3	218.0	80374120.0	0.013122918	0.007305987
24	4	411.0	98972104.0	0.0024402104	0.0068923924
374	0	276.0	99209672.0	0.032243155	0.0055555096
26	2	84.0	20496342.0	0.007574408	0.005237868
27	1	0.0	6707038700.0	1.7123393	0.017085452
27	3	0.0	1930292610.0	0.6405612	0.012916586
27	2	0.0	3496604160.0	1.6117463	0.013382617
27	4	0.0	426349184.0	0.14074145	0.0055564535
497	0	0.0	134816928.0	0.0040164148	0.009377014
25	1	198.0	111346848.0	0.0	0.0
29	3	232.0	63192452.0	0.005561666	0.0090159625
509	0	174.0	60323440.0	0.0111287115	0.0073738857
29	2	426.0	249703152.0	0.030079	0.013338542
29	4	145.0	116658312.0	0.002821367	0.031037996
556	0	225.0	121505608.0	0.013103294	0.010537174
186	0	1387.0	406585920.0	0.16922012	0.0064174514
186	11	10.0	1081755.8	0.0	0.0
284	0	778.0	217499056.0	0.043682296	0.0060926764
35	1	6565.0	8821813200.0	0.8207287	0.024480058
33	2	1500.0	649446020.0	0.20293339	0.010028491
703	0	70.0	42213304.0	0.008497851	0.012917566
450	0	201.0	60808080.0	0.003814751	0.014140413
450	1	34.0	9085959.0	8.874351e-05	0.010268311
450	2	5.0	1229475.1	0.0	0.0
291	0	1631.0	974481600.0	0.10534918	0.015602834
41	2	336.0	101973920.0	0.010050001	0.007262769
40	1	528.0	416309248.0	0.0902366	0.010895426
206	0	824.0	561502850.0	0.111855246	0.01390967
50	1	601.0	232203840.0	0.09212867	0.0070444667
155	0	1509.0	743524220.0	0.1916444	0.009576228
484	0	189.0	86066712.0	0.011887676	0.011657511
155	1	344.0	174287360.0	0.0031930166	0.024617229
765	0	42.0	25065930.0	0.0018868988	0.008444428
1010	0	17.0	7046829.0	0.0	0.0
167	0	1497.0	1249370240.0	0.08626397	0.023490384
324	0	494.0	116755496.0	0.023333598	0.0042848308
55	1	43.0	20757678.0	0.0012716164	0.016395878
59	1	1150.0	864947900.0	0.15642673	0.015932156
72	1	1856.0	435220864.0	0.022182593	0.006576124
72	2	283.0	211340528.0	0.043969207	0.010134402
367	0	448.0	264918192.0	0.039981823	0.010645242
62	1	31.0	35228844.0	0.0	0.0
60	1	320.0	36873156.0	0.002315717	0.0075435247
60	2	44.0	22375374.0	0.00040845678	0.02497458
153	0	2002.0	435253760.0	0.16265927	0.0047437996
153	1	420.0	232781552.0	0.056794524	0.008737048
633	0	39.0	11710647.0	0.00037434962	0.012218438
67	1	599.0	260570192.0	0.03518265	0.008733812
75	1	1517.0	798508160.0	0.20757407	0.010322918
75	2	673.0	217958656.0	0.06369601	0.0050411797
117	1	554.0	318927008.0	0.045628127	0.011500968
88	1	531.0	262648016.0	0.034317084	0.010149348
85	1	1194.0	864668160.0	0.18378013	0.012240322
85	12	14.0	2964070.0	0.0	0.0
91	1	1357.0	413658464.0	0.13956897	0.005924453
90	1	634.0	326818144.0	0.056192297	0.008075477
96	1	720.0	155865424.0	0.06185863	0.0048352093
105	1	1701.0	1083587460.0	0.09657354	0.01685167
105	6	4.0	1967992.0	0.0	0.0
267	0	780.0	457247520.0	0.07114204	0.010634012
119	0	1608.0	372806624.0	0.108857915	0.005964578
114	1	164.0	66771844.0	0.013039992	0.006826581
120	1	130.0	58083904.0	0.0015941982	0.010927727
134	0	1125.0	332511104.0	0.07981923	0.0063259783
134	1	1301.0	931309700.0	0.1051754	0.015968138
134	14	13.0	3360696.8	0.0	0.0
130	1	785.0	459349952.0	0.11368962	0.010744818
138	1	0.0	785086590.0	0.070905626	0.015465103
149	0	512.0	230526384.0	0.054041367	0.0070190714
149	3	6.0	2816035.0	9.626136e-05	0.009850729
149	1	520.0	147158688.0	0.013312945	0.0076281414
136	0	731.0	234118512.0	0.09075241	0.005901262
136	1	125.0	24883474.0	0.009503611	0.003957236
227	0	1723.0	558798910.0	0.16426899	0.008248009
279	0	664.0	50274088.0	0.009030059	0.0023425217
162	1	278.0	132397048.0	0.012941417	0.010348315
187	0	1732.0	859014020.0	0.18654	0.009655157
527	0	315.0	100254536.0	0.041478794	0.005110637
158	0	0.0	464015840.0	0.17138281	0.007887026
185	1	881.0	419043712.0	0.04955645	0.010516837
185	0	818.0	584546940.0	0.049002104	0.015615814
480	0	584.0	92349144.0	0.009426676	0.00451122
258	0	784.0	253114256.0	0.04880358	0.008143032
441	0	122.0	115415872.0	0.0063431705	0.014935381
176	0	1280.0	911456060.0	0.0814981	0.013362245
176	1	25.0	6343819.0	0.0	0.0
172	0	627.0	206181984.0	0.057417735	0.0056398865
179	0	2842.0	1658103420.0	0.3875469	0.012430816
181	0	1061.0	732585410.0	0.12434539	0.012463457
200	0	743.0	204053040.0	0.027401429	0.007996502
192	0	813.0	691907200.0	0.10608222	0.015305654
203	0	260.0	36680676.0	0.004126344	0.0032301361
203	21	29.0	1677145.9	0.0	0.0
194	0	853.0	337542560.0	0.0717684	0.008218282
196	0	1278.0	335150048.0	0.09218123	0.007060301
196	9	27.0	4720860.5	0.0	0.0
455	0	334.0	152608288.0	0.037983265	0.008192149
476	1	133.0	39987072.0	0.00509855	0.0076042716
476	0	20.0	9186551.0	0.0	0.0
191	0	1347.0	810493760.0	0.14611103	0.010991466
182	0	1811.0	1482526850.0	0.29192567	0.0127852885
207	0	1067.0	455150720.0	0.12318032	0.009008082
202	0	561.0	274522528.0	0.052175645	0.008916295
202	1	479.0	149179952.0	0.037782863	0.0065405276
211	0	589.0	311463584.0	0.1034001	0.008387267
219	0	703.0	385073568.0	0.055068348	0.011034594
201	0	985.0	878249790.0	0.11014439	0.013421496
201	3	91.0	26908344.0	0.0021959394	0.016875362
212	0	1024.0	634721150.0	0.049462892	0.013384252
210	0	1004.0	637603010.0	0.10246387	0.013169438
209	0	1360.0	1029430720.0	0.123757415	0.015743122
418	0	455.0	124455808.0	0.016569976	0.007138092
684	0	34.0	20892128.0	0.0016943336	0.015350963
189	0	865.0	361867072.0	0.06424715	0.008637755
216	0	1272.0	1090095740.0	0.11006999	0.01971402
205	0	1396.0	1185051260.0	0.11949599	0.018756378
215	0	1210.0	700236350.0	0.14448696	0.013239237
217	0	1160.0	874181760.0	0.15395221	0.011484613
204	0	1300.0	1176490880.0	0.18028478	0.013094441
197	0	1458.0	252113568.0	0.097179994	0.0038452148
197	2	74.0	25910740.0	0.0030952739	0.004403889
208	0	446.0	176258800.0	0.10499973	0.00564903
