NGW    Ms    SFR    Zmet
2.0	11573301200.0	2.9582982	0.02005265
4.0	4855483400.0	4.110607	0.014998671
1.0	32598914.0	0.05377666	0.0016441587
1.0	1242074620.0	0.67869914	0.009964544
1.0	3239707900.0	1.6937096	0.01261609
2.0	401436128.0	0.14825691	0.0071636993
2.0	1558405120.0	0.92705494	0.009206731
1.0	26395882.0	0.0054163095	0.0026615683
1.0	189154704.0	0.084442094	0.0061387857
1.0	103138296.0	0.17271566	0.002477762
1.0	291317696.0	0.28803	0.003550304
1.0	101302408.0	0.07020619	0.003963493
1.0	174731296.0	0.070670545	0.004008121
2.0	1272039170.0	0.8477787	0.008581973
2.0	278901472.0	0.15086003	0.0035772482
1.0	1088595580.0	0.38435847	0.00963463
1.0	19293754.0	0.02479317	0.00091330224
1.0	54853212.0	0.0682477	0.0026901995
1.0	2662212860.0	1.6679147	0.012250047
1.0	96664576.0	0.05498827	0.0028628435
1.0	97996184.0	0.16565236	0.0013712759
1.0	184960272.0	0.17909293	0.0026152807
1.0	181690672.0	0.18515489	0.0038095654
1.0	63048984.0	0.097551234	0.0020824561
1.0	74584032.0	0.042490385	0.0033435721
1.0	163811024.0	0.2135363	0.0029861943
1.0	105780544.0	0.049685303	0.005183951
1.0	36041332.0	0.003662898	0.0039016404
1.0	19988070.0	0.0019150265	0.0025043006
1.0	48004152.0	0.05805907	0.0025464182
1.0	230090736.0	0.21514216	0.004235613
1.0	57355588.0	0.026533114	0.002438785
1.0	87411504.0	0.0208028	0.0037658173
1.0	19522654.0	0.016111255	0.003014515
1.0	45175860.0	0.030387012	0.0026221052
1.0	5683402.0	0.00030774096	0.0039468086
2.0	4046049540.0	1.9719452	0.013140882
1.0	449185568.0	0.5486005	0.0032067206
3.0	9352274900.0	4.29072	0.017928911
3.0	16985607200.0	6.3885574	0.013676916
1.0	3979598590.0	2.5619838	0.014214177
1.0	6188900400.0	3.2660532	0.0136838285
4.0	5561224700.0	3.6049395	0.013369871
1.0	1059699330.0	0.7255497	0.0074683363
1.0	590685380.0	0.33255023	0.004242528
2.0	10010174500.0	10.958535	0.024383733
1.0	2451077120.0	2.1176825	0.008559394
1.0	1367755780.0	1.1690302	0.0058739334
4.0	4148709890.0	7.111865	0.006844025
1.0	163470400.0	0.100735575	0.0024457506
3.0	4963376100.0	3.141727	0.012559108
1.0	1064779520.0	0.74145633	0.0058376743
1.0	1347765890.0	0.94073445	0.00827168
1.0	64357832.0	0.025196664	0.0037633164
5.0	4936783900.0	4.547654	0.01071869
2.0	7083805700.0	5.6434374	0.012255641
1.0	1200658560.0	1.3448526	0.00538378
4.0	22648459300.0	9.381318	0.02449184
3.0	1872689020.0	2.3859327	0.005064226
1.0	481453824.0	0.7166725	0.0029334498
2.0	2336646660.0	1.9029558	0.01026767
1.0	5072935900.0	3.23755	0.01208921
1.0	329310752.0	0.30149108	0.005387128
2.0	3278652670.0	3.077378	0.006832661
1.0	1800611710.0	1.4177063	0.007917864
1.0	3052230140.0	4.2969327	0.0060670967
3.0	3651350020.0	2.519054	0.009854472
1.0	4690122800.0	0.47228527	0.011534043
1.0	2933255940.0	1.879145	0.013631959
