logMs_min    logMs_max   logMs_binsCent    Distrib
7.0	7.333333333333333	7.166666666666666	7214.0
7.333333333333333	7.666666666666667	7.5	12762.0
7.666666666666667	8.0	7.833333333333334	23533.0
8.0	8.333333333333334	8.166666666666668	49044.0
8.333333333333334	8.666666666666666	8.5	84079.0
8.666666666666666	9.0	8.833333333333332	148789.0
9.0	9.333333333333332	9.166666666666666	334802.0
9.333333333333332	9.666666666666666	9.5	442900.0
9.666666666666666	10.0	9.833333333333332	865487.0
10.0	10.333333333333332	10.166666666666666	1307281.0
10.333333333333332	10.666666666666666	10.5	1159864.0
10.666666666666666	11.0	10.833333333333332	832785.0
11.0	11.333333333333332	11.166666666666666	0.0
11.333333333333332	11.666666666666666	11.5	0.0
11.666666666666666	12.0	11.833333333333332	0.0
