#logMs[Msol]   dn/dlogMs[Mpc-3]
6.978464124896805	-1.1096010243663774
7.123362084080479	-0.6522363878218733
7.268260043264152	-0.7459720110194455
7.413158002447825	-0.8351978320752147
7.558055961631498	-0.9315596066054873
7.7029539208151725	-1.0336982674043622
7.847851879998846	-1.130826972678316
7.992749839182519	-1.2376109990509094
8.137647798366192	-1.3224020427016194
8.282545757549865	-1.4157532087497329
8.427443716733539	-1.5080428175909475
8.572341675917214	-1.5736880966175006
8.717239635100887	-1.643470537978653
8.86213759428456	-1.7337384823333135
9.007035553468233	-1.7758135862873408
9.151933512651906	-1.8480391583673226
9.296831471835581	-1.940954180650511
9.441729431019255	-2.0081626722968133
9.586627390202928	-2.094736343328523
9.731525349386601	-2.172949428422209
9.876423308570274	-2.215101565112992
10.021321267753947	-2.314106943670737
10.16621922693762	-2.3441584293149007
10.311117186121294	-2.377158689417826
10.456015145304967	-2.5225730117359233
10.600913104488642	-2.5893534368818787
10.745811063672315	-2.805036411497438
10.890709022855988	-3.040488337484711
11.035606982039662	-3.2215430160719425
11.180504941223335	-3.462092264354542
11.32540290040701	-3.7993344326729734
11.470300859590683	-4.081881022642936
11.615198818774356	-4.462092264354542
11.76009677795803	-5.161062268690561
11.904994737141703	-4.8600322730265795
